LAT,,,,,1.35514,1.35514,1.35514,1.35514,1.35514,1.35514,1.35514
LON,,,,,103.99,103.99,103.99,103.99,103.99,103.99,103.99
ASL,,,,,6,6,6,6,6,6,6
CITY,,,,,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Cloud Cover,Wind Speed,Wind Direction
UNIT,,,,,°C,%,hPa,mm,%,km/h,°
AGGREGATION,,,,,,,,,,,
UTC_OFFSET,,,,,8,8,8,8,8,8,8
,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation (high resolution)  [sfc],Total Cloud Cover  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2018,6,9,13,0,30.65,60,1009.9,0,30,19.11,183.24
2018,6,9,14,0,31.64,57,1009.4,0,30,19.83,183.12
2018,6,9,15,0,31.73,56,1008.9,0,30,19.81,182.08
2018,6,9,16,0,31.54,57,1008.5,0,30,20.16,180
2018,6,9,17,0,31.05,60,1008.1,0,30,20.19,176.93
2018,6,9,18,0,30.31,63,1008.4,0,30,20.24,174.9
2018,6,9,19,0,29.01,69,1009,0,11.7,18.84,173.42
2018,6,9,20,0,28.76,73,1009.8,0,73,16.1,169.7
2018,6,9,21,0,28.31,76,1010.4,0,32,16.75,171.35
2018,6,9,22,0,27.96,78,1010.6,0,30,17.11,171.53
2018,6,9,23,0,27.65,81,1010.7,0,30,17.82,171.87
2018,6,10,0,0,27.26,83,1010.4,0,8.4,17.82,171.87
2018,6,10,1,0,26.82,86,1010,0,0.6,17.02,173.93
2018,6,10,2,0,26.53,88,1009.8,0,2,16.58,177.51
2018,6,10,3,0,26.3,90,1009.5,0,7.2,15.84,178.7
2018,6,10,4,0,26.15,90,1009.6,0,12.3,15.84,180
2018,6,10,5,0,26.01,91,1009.7,0,12.3,15.48,178.67
2018,6,10,6,0,25.94,90,1010.2,0,15.6,15.48,178.67
2018,6,10,7,0,25.92,89,1010.6,0,30,15.48,178.67
2018,6,10,8,0,27.61,82,1010.9,0,30,16.95,176.35
2018,6,10,9,0,29.41,68,1011.4,0,30,22.25,170.69
2018,6,10,10,0,30.34,62,1011.7,0,44,22.96,166.4
2018,6,10,11,0,29.19,65,1012,0.1,72,21.92,165.74
2018,6,10,12,0,29.31,63,1011.7,0,100,21.57,165.5
2018,6,10,13,0,30.35,60,1011.2,0,100,20.87,165
2018,6,10,14,0,30.52,59,1010.7,0,100,21.22,165.26
2018,6,10,15,0,30.66,59,1010.3,0,100,21.57,165.5
2018,6,10,16,0,30.77,59,1009.9,0,100,22.1,167.77
2018,6,10,17,0,30.68,60,1009.5,0,98,22.38,168.87
2018,6,10,18,0,30.03,62,1009.7,0,10,22.31,169.78
2018,6,10,19,0,28.69,68,1010,0,10,20.12,169.7
2018,6,10,20,0,29.19,71,1010.3,0,30,19.47,160.56
2018,6,10,21,0,28.85,73,1010.8,0,59,18.79,159.83
2018,6,10,22,0,28.56,75,1011.2,0,41,17.99,160.11
2018,6,10,23,0,28.24,78,1011.4,0,30,17.31,163.07
2018,6,11,0,0,27.83,80,1011.3,0,30,16.42,164.74
2018,6,11,1,0,27.48,82,1011.2,0,30,15.03,163.3
2018,6,11,2,0,27.18,84,1010.8,0,30,16.42,164.74
2018,6,11,3,0,27.14,84,1010.6,0,30,18.25,165.14
2018,6,11,4,0,26.96,83,1010.6,0,30,18.86,166.76
2018,6,11,5,0,26.76,82,1010,0,30,17.65,168.23
2018,6,11,6,0,26.61,82,1010.2,0,30,17.56,164.54
2018,6,11,7,0,26.56,81,1010.8,0,30,17.31,163.07
2018,6,11,8,0,28.05,76,1011.2,0,30,17.73,167.09
2018,6,11,9,0,28.52,72,1011.9,0.3,70,19.13,168.06
2018,6,11,10,0,29.45,66,1011.8,0.3,100,20.19,168.69
2018,6,11,11,0,28.8,68,1012.1,0.1,100,19.35,170.36
2018,6,11,12,0,28.82,68,1012,0.2,100,18.49,173.29
2018,6,11,13,0,28.85,69,1011.5,0.1,100,18.42,175.52
2018,6,11,14,0,28.8,69,1011.3,0.3,100,18,178.85
2018,6,11,15,0,28.62,70,1010.7,0.2,100,17.28,181.19
2018,6,11,16,0,28.48,71,1010.4,0,100,16.6,183.73
2018,6,11,17,0,28.47,72,1010.2,0.1,100,15.86,182.6
2018,6,11,18,0,28.62,71,1010.2,0.1,100,14.42,182.86
2018,6,11,19,0,27.8,75,1010.4,0,100,12.61,181.64
2018,6,11,20,0,29.01,69,1010.3,0,100,15.63,165.32
2018,6,11,21,0,28.6,72,1010.8,0,30,15.98,165.65
2018,6,11,22,0,28.15,75,1011.4,0,30,16.68,166.26
2018,6,11,23,0,27.73,78,1011.4,0,30,17.73,167.09
2018,6,12,0,0,27.43,80,1011.8,0,30,17.65,168.23
2018,6,12,1,0,27.07,82,1011.3,0,30,17.87,170.73
2018,6,12,2,0,26.78,83,1010.7,0,30,17.77,173.02
2018,6,12,3,0,26.56,84,1010.3,0,30,16.6,176.27
2018,6,12,4,0,26.49,83,1010.4,0,30,17.06,172.72
2018,6,12,5,0,26.48,82,1010.3,0,30,18,168.47
2018,6,12,6,0,26.46,81,1010.8,0,27.3,18.95,165.7
2018,6,12,7,0,26.36,80,1011,0,17.7,18.43,167.59
2018,6,12,8,0,27.58,76,1011.4,0,100,18,168.47
2018,6,12,9,0,28.75,70,1011.6,0,100,19.21,167.01
2018,6,12,10,0,29.14,66,1011.6,0.1,100,19.49,168.27
2018,6,12,11,0,28.74,66,1011.5,0.1,100,18.64,169.99
2018,6,12,12,0,28.98,65,1011.3,0.1,94,17.41,172.87
2018,6,12,13,0,30.02,61,1010.8,0.1,58,17.31,176.42
2018,6,12,14,0,29.41,64,1010.3,0.1,68,16.92,178.78
2018,6,12,15,0,29.19,65,1009.7,0.2,81,15.88,183.9
2018,6,12,16,0,28.93,66,1009.3,0.2,100,14.87,186.95
2018,6,12,17,0,28.59,69,1009,0.3,100,13.56,190.71
2018,6,12,18,0,28.99,68,1008.9,0.2,100,13.36,194.04
2018,6,12,19,0,27.89,73,1009.5,0,100,11.18,194.93
2018,6,12,20,0,27.63,74,1010.4,0,100,16.18,159.15
2018,6,12,21,0,27.33,77,1011.2,0,100,16.39,160.77
2018,6,12,22,0,27.1,78,1011.7,0,100,15.63,165.32
2018,6,12,23,0,26.93,80,1011.7,0,100,15.11,167.62
2018,6,13,0,0,26.81,81,1011.2,0,100,13.56,169.29
2018,6,13,1,0,26.7,82,1010.2,0,100,11.87,165.96
2018,6,13,2,0,26.77,81,1009.7,0,100,9.83,156.25
2018,6,13,3,0,26.85,81,1009.4,0,100,9.16,135
2018,6,13,4,0,26.77,82,1010.1,0.4,100,9.73,128.99
2018,6,13,5,0,26.66,84,1010.1,0.5,100,10.23,140.71
2018,6,13,6,0,26.5,85,1010.1,0.3,100,12.24,151.93
2018,6,13,7,0,25.97,88,1009.9,0,100,13.91,158.75
2018,6,13,8,0,27.46,82,1009.9,0,100,16.06,160.35
2018,6,13,9,0,27.62,77,1010.3,0,52,17.9,164.85
2018,6,13,10,0,29.41,69,1010.3,0,100,18.78,167.83
2018,6,13,11,0,30.26,64,1010.1,0,100,16.95,167.74
2018,6,13,12,0,31.04,61,1009.8,0,45,12.5,168.37
2018,6,13,13,0,29.67,65,1009.9,0.1,100,9.47,171.25
2018,6,13,14,0,29.46,65,1009.5,0.2,100,9.39,175.6
2018,6,13,15,0,29.2,66,1009.1,0.3,100,10.09,177.95
2018,6,13,16,0,28.89,68,1008.9,0.4,100,10.45,178.03
2018,6,13,17,0,28.51,70,1008.6,0.4,100,9.72,180
2018,6,13,18,0,28.26,73,1008.5,0,100,10.08,180
2018,6,13,19,0,27.65,77,1009.2,0,100,9.37,182.2
2018,6,13,20,0,28.66,70,1009.8,0,100,9.73,177.88
2018,6,13,21,0,28.15,73,1010.4,0,100,8.65,182.39
2018,6,13,22,0,27.75,76,1010.7,0,100,9.72,180
2018,6,13,23,0,27.37,79,1010.9,0,100,10.8,180
2018,6,14,0,0,27.04,81,1010.7,0,100,11.52,180
2018,6,14,1,0,26.81,83,1010.7,0,100,12.62,176.73
2018,6,14,2,0,26.75,82,1010.2,0,100,12.96,180
2018,6,14,3,0,26.33,83,1009.6,0,30,13.44,187.7
2018,6,14,4,0,26.12,84,1009.3,0,30,11.88,180
2018,6,14,5,0,25.88,85,1009.5,0,41,12.66,165.17
2018,6,14,6,0,25.65,86,1009.9,0,30,13.21,162.55
2018,6,14,7,0,25.63,85,1009.8,0,79,13.1,164.05
2018,6,14,8,0,27.34,79,1009.9,0,100,13.45,164.48
2018,6,14,9,0,27.76,75,1010,0.1,100,14.69,162.9
2018,6,14,10,0,29.4,67,1010.1,0,100,14.59,164.25
2018,6,14,11,0,28.88,68,1010.1,0,100,14.41,167.01
2018,6,14,12,0,28.96,67,1010,0,90,14.06,166.68
2018,6,14,13,0,31.03,60,1009.5,0,88,13.98,168.11
2018,6,14,14,0,30.06,62,1009,0,100,13.04,173.66
2018,6,14,15,0,29.6,64,1008.5,0.1,100,12.96,181.59
2018,6,14,16,0,29.26,65,1008,0.2,100,13,184.76
2018,6,14,17,0,28.89,67,1008,0.2,100,12.62,183.27
2018,6,14,18,0,28.9,69,1008.2,0,100,12.96,181.59
2018,6,14,19,0,27.98,74,1009.2,0,100,12.6,180
2018,6,14,20,0,27.23,78,1010.3,0,30,12.66,194.83
2018,6,14,21,0,26.6,82,1011,0,30,12.85,191.31
2018,6,14,22,0,26.2,85,1011.3,0,30,12.29,185.04
2018,6,14,23,0,25.91,86,1011.5,0,30,12.96,181.59
2018,6,15,0,0,25.65,88,1011.4,0,19.8,14.4,180
